productType,company,brand,color,r,g,b
Lipstick,loreal-paris,/loreal-paris/makeup/lepper/leppestift/loreal-paris-color-riche-intense-volume-matte-lipstick-601-worth-it,/loreal-paris/makeup/lepper/leppestift/loreal-paris-color-riche-intense-volume-matte-lipstick-480-le-plum-dominant,143,17,26
Lipstick,loreal-paris,/loreal-paris/makeup/lepper/leppestift/loreal-paris-color-riche-intense-volume-matte-lipstick-601-worth-it,/loreal-paris/makeup/lepper/leppestift/loreal-paris-color-riche-intense-volume-matte-lipstick-241-le-coral-irreverent,224,103,102
Lipstick,loreal-paris,/loreal-paris/makeup/lepper/leppestift/loreal-paris-color-riche-lipstick-173-nu-impertinent,/loreal-paris/makeup/lepper/leppestift/loreal-paris-color-riche-lipstick-630-beige-a-nu-48,207,115,111
Lipstick,loreal-paris,/loreal-paris/makeup/lepper/leppestift/loreal-paris-color-riche-lipstick-173-nu-impertinent,/loreal-paris/makeup/lepper/leppestift/loreal-paris-color-riche-lipstick-lor-color-riche-satin-blush-fever,192,78,104
Lipstick,loreal-paris,/loreal-paris/makeup/lepper/leppestift/loreal-paris-color-riche-lipstick-173-nu-impertinent,/loreal-paris/makeup/lepper/leppestift/loreal-paris-color-riche-lipstick-176-nu-irreverent,182,80,77
Lipstick,loreal-paris,/loreal-paris/makeup/lepper/leppestift/loreal-paris-glow-paradise-balm-in-lipstick-193-rose-mirage,/loreal-paris/makeup/lepper/leppestift/loreal-paris-glow-paradise-balm-in-lipstick-112-pastel-exalation,222,135,131
Lipstick,loreal-paris,/loreal-paris/makeup/lepper/leppestift/loreal-paris-glow-paradise-balm-in-lipstick-193-rose-mirage,/loreal-paris/makeup/lepper/leppestift/loreal-paris-glow-paradise-balm-in-lipstick-191-nude-heaven,190,107,99
Lipstick,loreal-paris,/loreal-paris/makeup/lepper/leppestift/loreal-paris-glow-paradise-balm-in-lipstick-193-rose-mirage,/loreal-paris/makeup/lepper/leppestift/loreal-paris-glow-paradise-balm-in-lipstick-642-beige-eden,204,128,116
Lipstick,loreal-paris,/loreal-paris/makeup/lepper/leppestift/loreal-paris-color-riche-satin-nudes-lipstick-181-nu-intense,/loreal-paris/makeup/lepper/leppestift/loreal-paris-color-riche-satin-nudes-lipstick-174-nu-insouschient,172,64,89
Lipstick,lancome,/lancome/makeup/lepper/leppestift/lancome-labsolu-rouge-cream-lipstick-368-rose-Lipstick,lancome,/lancome/makeup/lepper/leppestift/lancome-labsolu-rouge-cream-lipstick-368-rose-Lipstick,lancome,193,27,67
Lipstick,lancome,/lancome/makeup/lepper/leppestift/lancome-labsolu-rouge-cream-lipstick-368-rose-Lipstick,lancome,/lancome/makeup/lepper/leppestift/lancome-labsolu-rouge-cream-lipstick-11-rose-nature,153,57,45
Lipstick,lancome,/lancome/makeup/lepper/leppestift/lancome-labsolu-rouge-cream-lipstick-368-rose-Lipstick,lancome,/lancome/makeup/lepper/leppestift/lancome-labsolu-rouge-cream-lipstick-250-tendre-mirage,213,161,151
Lipstick,lancome,/lancome/makeup/lepper/leppestift/lancome-labsolu-rouge-cream-lipstick-368-rose-Lipstick,lancome,/lancome/makeup/lepper/leppestift/lancome-labsolu-rouge-cream-lipstick-06-rose-nu,176,86,96
Lipstick,lancome,/lancome/makeup/lepper/leppestift/lancome-lip-idole-butterglow-60-million-dollar-berry,/lancome/makeup/lepper/leppestift/lancome-lip-idole-butterglow-60-million-dollar-berry,112,59,62
Lipstick,lancome,/lancome/makeup/lepper/leppestift/lancome-lip-idole-butterglow-60-million-dollar-berry,/lancome/makeup/lepper/leppestift/lancome-lip-idole-butterglow-10-keep-it-glowy,230,164,170
Lipstick,lancome,/lancome/makeup/lepper/leppestift/lancome-lip-idole-butterglow-60-million-dollar-berry,/lancome/makeup/lepper/leppestift/lancome-lip-idole-butterglow-28-pink-squad,202,128,124
Lipstick,lancome,/lancome/makeup/lepper/leppestift/lancome-lip-idole-butterglow-60-million-dollar-berry,/lancome/makeup/lepper/leppestift/lancome-lip-idole-butterglow-30-lisas-coral-glow,153,78,87
Lipstick,lancome,/lancome/makeup/lepper/leppestift/lancome-lip-idole-butterglow-60-million-dollar-berry,/lancome/makeup/lepper/leppestift/lancome-labsolu-rouge-intimatte-lipstick-320,189,122,130
Lipstick,lancome,/lancome/makeup/lepper/leppestift/lancome-labsolu-rouge-drama-matte-lipstick-290,/lancome/makeup/lepper/leppestift/lancome-labsolu-rouge-drama-matte-lipstick-290,157,88,106
Lipstick,lancome,/lancome/makeup/lepper/leppestift/lancome-labsolu-rouge-drama-matte-lipstick-290,/lancome/makeup/lepper/leppestift/lancome-labsolu-rouge-drama-matte-lipstick-196,171,75,61
Lipstick,lancome,/lancome/makeup/lepper/leppestift/lancome-labsolu-rouge-drama-matte-lipstick-290,/lancome/makeup/lepper/leppestift/lancome-labsolu-rouge-drama-matte-lipstick-295,192,77,74
Lipstick,lancome,/lancome/makeup/lepper/leppestift/lancome-labsolu-rouge-drama-matte-lipstick-290,/lancome/makeup/lepper/leppestift/lancome-labsolu-rouge-drama-matte-lipstick-274,156,86,76
Lipstick,lancome,/lancome/makeup/lepper/leppestift/lancome-labsolu-rouge-drama-matte-lipstick-290,/lancome/makeup/lepper/leppestift/lancome-labsolue-rouge-drama-ink-lipstick-555-soif-de-vivre,186,74,84
Lipstick,lancome,/lancome/makeup/lepper/leppestift/lancome-labsolue-rouge-drama-ink-lipstick-555-soif-de-vivre,/lancome/makeup/lepper/leppestift/lancome-labsolue-rouge-drama-ink-lipstick-274-french-tea,185,96,88
Lipstick,lancome,/lancome/makeup/lepper/leppestift/lancome-labsolue-rouge-drama-ink-lipstick-555-soif-de-vivre,/lancome/makeup/lepper/leppestift/lancome-labsolue-rouge-drama-ink-lipstick-270-peau-contre-peau,166,68,84
Lipstick,lancome,/lancome/makeup/lepper/leppestift/lancome-labsolue-rouge-drama-ink-lipstick-555-soif-de-vivre,/lancome/makeup/lepper/leppestift/lancome-labsolue-rouge-drama-ink-lipstick-311-rose-cherie,213,104,122
Lipstick,lancome,/lancome/makeup/lepper/leppestift/lancome-labsolu-rouge-intimatte-lipstick-320,/lancome/makeup/lepper/leppestift/lancome-labsolu-rouge-intimatte-lipstick-505,153,53,63
Lipstick,lancome,/lancome/makeup/lepper/leppestift/lancome-labsolu-rouge-intimatte-lipstick-320,/lancome/makeup/lepper/leppestift/lancome-labsolu-rouge-intimatte-lipstick-196,152,55,48
Lipstick,lancome,/lancome/makeup/lepper/leppestift/lancome-labsolu-rouge-intimatte-lipstick-320,/lancome/makeup/lepper/leppestift/lancome-labsolu-rouge-intimatte-lipstick-274,148,87,84
Lipstick,laura-mercier,/laura-mercier/makeup/lepper/leppestift/laura-mercier-caviar-smoothing-matte-lipstick-136-chantilly-lace,/laura-mercier/makeup/lepper/leppestift/laura-mercier-caviar-smoothing-matte-lipstick-136-chantilly-lace,207,152,138
Lipstick,laura-mercier,/laura-mercier/makeup/lepper/leppestift/laura-mercier-caviar-smoothing-matte-lipstick-136-chantilly-lace,/laura-mercier/makeup/lepper/leppestift/laura-mercier-caviar-smoothing-matte-lipstick-168-pink-chiffon,163,114,104
Lipstick,laura-mercier,/laura-mercier/makeup/lepper/leppestift/laura-mercier-caviar-smoothing-matte-lipstick-136-chantilly-lace,/laura-mercier/makeup/lepper/leppestift/laura-mercier-caviar-smoothing-matte-lipstick-500-flame-challis,196,65,51
Lipstick,laura-mercier,/laura-mercier/makeup/lepper/leppestift/laura-mercier-caviar-smoothing-matte-lipstick-136-chantilly-lace,/laura-mercier/makeup/lepper/leppestift/laura-mercier-caviar-smoothing-matte-lipstick-143-nude-sateen,181,133,110
Lipstick,laura-mercier,/laura-mercier/makeup/lepper/leppestift/laura-mercier-rouge-essentiel-silky-creme-lipstick-brun-naturel,/laura-mercier/makeup/lepper/leppestift/laura-mercier-rouge-essentiel-silky-creme-lipstick-brun-naturel,148,91,87
Lipstick,laura-mercier,/laura-mercier/makeup/lepper/leppestift/laura-mercier-rouge-essentiel-silky-creme-lipstick-brun-naturel,/laura-mercier/makeup/lepper/leppestift/laura-mercier-rouge-essentiel-silky-creme-lipstick-la-rose,197,99,112
Lipstick,laura-mercier,/laura-mercier/makeup/lepper/leppestift/laura-mercier-rouge-essentiel-silky-creme-lipstick-brun-naturel,/laura-mercier/makeup/lepper/leppestift/laura-mercier-rouge-essentiel-silky-creme-lipstick-beige-intime,161,95,86
Lipstick,laura-mercier,/laura-mercier/makeup/lepper/leppestift/laura-mercier-rouge-essentiel-silky-creme-lipstick-brun-naturel,/laura-mercier/makeup/lepper/leppestift/laura-mercier-rouge-essentiel-silky-creme-lipstick-brun-pale,197,128,94
Lipstick,laura-mercier,/laura-mercier/makeup/lepper/leppestift/laura-mercier-lip-glace-hydrating-balm-gloss-vanille,/laura-mercier/makeup/lepper/leppestift/laura-mercier-lip-glace-hydrating-balm-gloss-vanille,220,157,120
Lipstick,laura-mercier,/laura-mercier/makeup/lepper/leppestift/laura-mercier-lip-glace-hydrating-balm-gloss-vanille,/laura-mercier/makeup/lepper/leppestift/laura-mercier-lip-glace-hydrating-balm-gloss-rose,243,162,147
Lipstick,laura-mercier,/laura-mercier/makeup/lepper/leppestift/laura-mercier-lip-glace-hydrating-balm-gloss-vanille,/laura-mercier/makeup/lepper/leppestift/laura-mercier-lip-glace-hydrating-balm-gloss-melon-sorbet,226,124,112
Lipstick,laura-mercier,/laura-mercier/makeup/lepper/leppestift/laura-mercier-lip-glace-hydrating-balm-gloss-vanille,/laura-mercier/makeup/lepper/leppestift/laura-mercier-lip-glace-hydrating-balm-gloss-macaron,229,161,155
Lipstick,laura-mercier,/laura-mercier/makeup/lepper/leppestift/laura-mercier-lip-glace-hydrating-balm-gloss-vanille,/laura-mercier/makeup/lepper/leppestift/laura-mercier-high-vibe-lip-color-peek,174,85,74
Lipstick,laura-mercier,/laura-mercier/makeup/lepper/leppestift/laura-mercier-lip-glace-hydrating-balm-gloss-vanille,/laura-mercier/makeup/lepper/leppestift/laura-mercier-rouge-tendre-soft-matte-tinted-lip-moisturizer-323-maia,226,110,113
Lipstick,laura-mercier,/laura-mercier/makeup/lepper/leppestift/laura-mercier-high-vibe-lip-color-love,/laura-mercier/makeup/lepper/leppestift/laura-mercier-high-vibe-lip-color-love,132,61,56
Lipstick,laura-mercier,/laura-mercier/makeup/lepper/leppestift/laura-mercier-high-vibe-lip-color-love,/laura-mercier/makeup/lepper/leppestift/laura-mercier-high-vibe-lip-color-joy,217,135,119
Lipstick,laura-mercier,/laura-mercier/makeup/lepper/leppestift/laura-mercier-high-vibe-lip-color-love,/laura-mercier/makeup/lepper/leppestift/laura-mercier-high-vibe-lip-color-blaze,176,68,70
Lipstick,laura-mercier,/laura-mercier/makeup/lepper/leppestift/laura-mercier-rouge-tendre-soft-matte-tinted-lip-moisturizer-323-maia,/laura-mercier/makeup/lepper/leppestift/laura-mercier-rouge-tendre-soft-matte-tinted-lip-moisturizer-320-amelie,239,107,92
Lipstick,laura-mercier,/laura-mercier/makeup/lepper/leppestift/laura-mercier-rouge-tendre-soft-matte-tinted-lip-moisturizer-323-maia,/laura-mercier/makeup/lepper/leppestift/laura-mercier-rouge-tendre-soft-matte-tinted-lip-moisturizer-362-leonie,238,97,81
Lipstick,laura-mercier,/laura-mercier/makeup/lepper/leppestift/laura-mercier-rouge-tendre-soft-matte-tinted-lip-moisturizer-323-maia,/laura-mercier/makeup/lepper/leppestift/laura-mercier-rouge-tendre-soft-matte-tinted-lip-moisturizer-340-elodie,186,88,102
Lipstick,laura-mercier,/laura-mercier/makeup/lepper/leppestift/laura-mercier-caviar-smoothing-matte-lipstick-refill-143-nude-sateen,/laura-mercier/makeup/lepper/leppestift/laura-mercier-caviar-smoothing-matte-lipstick-refill-143-nude-sateen,181,133,110
Lipstick,laura-mercier,/laura-mercier/makeup/lepper/leppestift/laura-mercier-caviar-smoothing-matte-lipstick-refill-143-nude-sateen,/laura-mercier/makeup/lepper/leppestift/laura-mercier-caviar-smoothing-matte-lipstick-refill-888-coral-velour,186,91,88
Lipstick,laura-mercier,/laura-mercier/makeup/lepper/leppestift/laura-mercier-caviar-smoothing-matte-lipstick-refill-143-nude-sateen,/laura-mercier/makeup/lepper/leppestift/laura-mercier-caviar-smoothing-matte-lipstick-refill-168-pink-chiffon,163,114,104
Lipstick,laura-mercier,/laura-mercier/makeup/lepper/leppestift/laura-mercier-caviar-smoothing-matte-lipstick-refill-143-nude-sateen,/laura-mercier/makeup/lepper/leppestift/laura-mercier-caviar-smoothing-matte-lipstick-refill-198-brown-suede,123,80,73
Lipstick,lh-cosmetics,/lh-cosmetics/makeup/lepper/leppestift/lh-cosmetics-fantastick-goldstone,/lh-cosmetics/makeup/lepper/leppestift/lh-cosmetics-fantastick-goldstone,199,91,101
Lipstick,lh-cosmetics,/lh-cosmetics/makeup/lepper/leppestift/lh-cosmetics-fantastick-goldstone,/lh-cosmetics/makeup/lepper/leppestift/lh-cosmetics-fantastick-berry,127,40,85
Lipstick,lh-cosmetics,/lh-cosmetics/makeup/lepper/leppestift/lh-cosmetics-fantastick-goldstone,/lh-cosmetics/makeup/lepper/leppestift/lh-cosmetics-fantastick-pink-opal,214,147,138
Lipstick,lh-cosmetics,/lh-cosmetics/makeup/lepper/leppestift/lh-cosmetics-fantastick-goldstone,/lh-cosmetics/makeup/lepper/leppestift/lh-cosmetics-fantastick-poppy,167,53,58
Lipstick,lh-cosmetics,/lh-cosmetics/makeup/lepper/leppestift/lh-cosmetics-majestick-lipstick-dusty-pink,/lh-cosmetics/makeup/lepper/leppestift/lh-cosmetics-majestick-lipstick-dusty-pink,181,108,110
Lipstick,lh-cosmetics,/lh-cosmetics/makeup/lepper/leppestift/lh-cosmetics-majestick-lipstick-dusty-pink,/lh-cosmetics/makeup/lepper/leppestift/lh-cosmetics-majestick-lipstick-cherry,126,36,25
Lipstick,lh-cosmetics,/lh-cosmetics/makeup/lepper/leppestift/lh-cosmetics-majestick-lipstick-dusty-pink,/lh-cosmetics/makeup/lepper/leppestift/lh-cosmetics-majestick-lipstick-light-beige,208,148,131
Lipstick,lh-cosmetics,/lh-cosmetics/makeup/lepper/leppestift/lh-cosmetics-majestick-lipstick-dusty-pink,/lh-cosmetics/makeup/lepper/leppestift/lh-cosmetics-majestick-lipstick-mellow-mauve,211,129,115
Lipstick,lh-cosmetics,/lh-cosmetics/makeup/lepper/leppestift/lh-cosmetics-velvet-couture-multi-use-liquid-lipstick-dusty-pink,/lh-cosmetics/makeup/lepper/leppestift/lh-cosmetics-velvet-couture-multi-use-liquid-lipstick-dusty-pink,150,89,94
Lipstick,lh-cosmetics,/lh-cosmetics/makeup/lepper/leppestift/lh-cosmetics-velvet-couture-multi-use-liquid-lipstick-dusty-pink,/lh-cosmetics/makeup/lepper/leppestift/lh-cosmetics-velvet-couture-multi-use-liquid-lipstick-deep-nougat,88,64,52
Lipstick,lh-cosmetics,/lh-cosmetics/makeup/lepper/leppestift/lh-cosmetics-velvet-couture-multi-use-liquid-lipstick-dusty-pink,/lh-cosmetics/makeup/lepper/leppestift/lh-cosmetics-velvet-couture-multi-use-liquid-lipstick-deep-pink,129,66,77
Lipstick,lh-cosmetics,/lh-cosmetics/makeup/lepper/leppestift/lh-cosmetics-velvet-couture-multi-use-liquid-lipstick-dusty-pink,/lh-cosmetics/makeup/lepper/leppestift/lh-cosmetics-velvet-couture-multi-use-liquid-lipstick-nougat,141,104,86
Lipstick,lh-cosmetics,/lh-cosmetics/makeup/lepper/leppestift/lh-cosmetics-fantastick-carefree,/lh-cosmetics/makeup/lepper/leppestift/lh-cosmetics-fantastick-carefree,247,247,247
Lipstick,lumene,/lumene/makeup/lepper/leppestift/lumene-luminous-moisture-lipstick-08-wild-rose,/lumene/makeup/lepper/leppestift/lumene-luminous-moisture-lipstick-08-wild-rose,220,90,97
Lipstick,lumene,/lumene/makeup/lepper/leppestift/lumene-luminous-moisture-lipstick-08-wild-rose,/lumene/makeup/lepper/leppestift/lumene-luminous-moisture-lipstick-05-heather-heart,170,75,75
Lipstick,lumene,/lumene/makeup/lepper/leppestift/lumene-luminous-moisture-lipstick-08-wild-rose,/lumene/makeup/lepper/leppestift/lumene-luminous-moisture-lipstick-02-autumn-kiss,201,112,101
Lipstick,lumene,/lumene/makeup/lepper/leppestift/lumene-luminous-moisture-lipstick-08-wild-rose,/lumene/makeup/lepper/leppestift/lumene-luminous-moisture-lipstick-06-winter-rose,200,92,80
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-lustreglass-lipstick-thanks-its-mac,/mac/makeup/lepper/leppestift/mac-lustreglass-lipstick-thanks-its-Lipstick,mac,203,114,108
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-lustreglass-lipstick-thanks-its-mac,/mac/makeup/lepper/leppestift/mac-lustreglass-lipstick-syrup,189,103,114
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-lustreglass-lipstick-thanks-its-mac,/mac/makeup/lepper/leppestift/mac-lustreglass-lipstick-$ellout,225,122,117
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-lustreglass-lipstick-thanks-its-mac,/mac/makeup/lepper/leppestift/mac-lustreglass-lipstick-hug-me,173,99,88
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-lustreglass-lipstick-thanks-its-mac,/mac/makeup/lepper/leppestift/mac-macximal-sleek-satin-lipstick-33-creme-cup,216,114,109
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-lustreglass-lipstick-thanks-its-mac,/mac/makeup/lepper/leppestift/mac-macximal-silky-matte-lipstick-velvet-teddy,144,80,74
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-lustreglass-lipstick-thanks-its-mac,/mac/makeup/lepper/leppestift/mac-mini-macximal-sleek-satin-lipstick-1-centre-of-attention,211,7,38
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-lustreglass-lipstick-thanks-its-mac,/mac/makeup/lepper/leppestift/mac-powder-kiss-lipstick-brickthrough,182,84,81
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-lustreglass-lipstick-thanks-its-mac,/mac/makeup/lepper/leppestift/mac-frost-lipstick-angel,217,161,167
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-macximal-sleek-satin-lipstick-33-creme-cup,/mac/makeup/lepper/leppestift/mac-macximal-sleek-satin-lipstick-24-creme-dnude,221,140,111
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-macximal-sleek-satin-lipstick-33-creme-cup,/mac/makeup/lepper/leppestift/mac-macximal-sleek-satin-lipstick-26-blankety,206,121,106
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-macximal-sleek-satin-lipstick-33-creme-cup,/mac/makeup/lepper/leppestift/mac-macximal-sleek-satin-lipstick-34-modesty,187,104,96
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-macximal-sleek-satin-lipstick-33-creme-cup,/mac/makeup/lepper/leppestift/mac-macximal-viva-glam-lipstick-viva-planet,212,144,124
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-macximal-silky-matte-lipstick-velvet-teddy,/mac/makeup/lepper/leppestift/mac-macximal-silky-matte-lipstick-honey-love,191,125,110
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-macximal-silky-matte-lipstick-velvet-teddy,/mac/makeup/lepper/leppestift/mac-macximal-silky-matte-lipstick-mehr,152,92,95
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-macximal-silky-matte-lipstick-velvet-teddy,/mac/makeup/lepper/leppestift/mac-macximal-silky-matte-lipstick-ruby-woo,137,12,34
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-macximal-viva-glam-lipstick-viva-planet,/mac/makeup/lepper/leppestift/mac-macximal-viva-glam-lipstick-viva-empowered,136,65,68
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-macximal-viva-glam-lipstick-viva-planet,/mac/makeup/lepper/leppestift/mac-macximal-viva-glam-lipstick-viva-equality,185,112,93
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-macximal-viva-glam-lipstick-viva-planet,/mac/makeup/lepper/leppestift/mac-macximal-viva-glam-lipstick-viva-heart,179,58,54
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-frost-lipstick-gel,/mac/makeup/lepper/leppestift/mac-frost-lipstick-gel,231,199,175
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-frost-lipstick-gel,/mac/makeup/lepper/leppestift/mac-frost-lipstick-bombshell,204,124,146
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-frost-lipstick-gel,/mac/makeup/lepper/leppestift/mac-frost-lipstick-plum-dandy,173,116,129
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-frost-lipstick-gel,/mac/makeup/lepper/leppestift/mac-cremesheen-lipstick-dozen-carnations,247,247,247
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-powder-kiss-lipstick-brickthrough,/mac/makeup/lepper/leppestift/mac-powder-kiss-lipstick-teddy-2.0,172,98,89
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-powder-kiss-lipstick-brickthrough,/mac/makeup/lepper/leppestift/mac-powder-kiss-lipstick-sultriness,224,118,140
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-powder-kiss-lipstick-brickthrough,/mac/makeup/lepper/leppestift/mac-powder-kiss-lipstick-mull-it-over,193,93,89
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-cremesheen-lipstick-dozen-carnations,/mac/makeup/lepper/leppestift/mac-amplified-lipstick-dubonnet,247,247,247
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-mini-macximal-sleek-satin-lipstick-57-paramount,/mac/makeup/lepper/leppestift/mac-mini-macximal-sleek-satin-lipstick-57-paramount,110,32,27
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-mini-macximal-sleek-satin-lipstick-57-paramount,/mac/makeup/lepper/leppestift/mac-mini-macximal-sleek-satin-lipstick-21-dubonnet,132,32,32
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-mini-macximal-sleek-satin-lipstick-57-paramount,/mac/makeup/lepper/leppestift/mac-mini-macximal-sleek-satin-lipstick-39-brick-o-la,151,51,55
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-locked-kiss-24hr-lipstick-ruby-true,/mac/makeup/lepper/leppestift/mac-locked-kiss-24hr-lipstick-ruby-true,183,53,55
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-locked-kiss-24hr-lipstick-ruby-true,/mac/makeup/lepper/leppestift/mac-locked-kiss-24hr-lipstick-connoisseur,216,91,114
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-locked-kiss-24hr-lipstick-ruby-true,/mac/makeup/lepper/leppestift/mac-locked-kiss-24hr-lipstick-mischief,184,102,95
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-locked-kiss-24hr-lipstick-ruby-true,/mac/makeup/lepper/leppestift/mac-locked-kiss-24hr-lipstick-meticulous,181,97,77
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-locked-kiss-24hr-lipstick-ruby-true,/mac/makeup/lepper/leppestift/mac-locked-kiss-ink-lipcolour-mischief,164,84,81
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-locked-kiss-ink-lipcolour-mischief,/mac/makeup/lepper/leppestift/mac-locked-kiss-ink-lipcolour-mull-it-over-over,152,69,74
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-locked-kiss-ink-lipcolour-mischief,/mac/makeup/lepper/leppestift/mac-locked-kiss-ink-lipcolour-upgraded,162,79,85
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-locked-kiss-ink-lipcolour-mischief,/mac/makeup/lepper/leppestift/mac-locked-kiss-ink-lipcolour-extra-chili,174,53,50
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-locked-kiss-ink-lipcolour-mischief,/mac/makeup/lepper/leppestift/mac-powder-kiss-liquid-lipcolour-mac-smash,203,19,53
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-locked-kiss-ink-lipcolour-mischief,/mac/makeup/lepper/leppestift/mac-retro-matte-liquid-lipcolour-chili-addict,247,247,247
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-powder-kiss-velvet-blur-slim-stick-mull-it-over,/mac/makeup/lepper/leppestift/mac-powder-kiss-velvet-blur-slim-stick-mull-it-over,164,95,81
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-powder-kiss-velvet-blur-slim-stick-mull-it-over,/mac/makeup/lepper/leppestift/mac-powder-kiss-velvet-blur-slim-stick-wild-rebel,114,67,107
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-powder-kiss-velvet-blur-slim-stick-mull-it-over,/mac/makeup/lepper/leppestift/mac-powder-kiss-velvet-blur-slim-stick-ruby-new,165,12,42
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-powder-kiss-velvet-blur-slim-stick-mull-it-over,/mac/makeup/lepper/leppestift/mac-powder-kiss-velvet-blur-slim-stick-dubonnet-buzz,201,92,84
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-powder-kiss-liquid-lipcolour-mac-smash,/mac/makeup/lepper/leppestift/mac-powder-kiss-liquid-lipcolour-ruby-boo,130,20,36
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-powder-kiss-liquid-lipcolour-mac-smash,/mac/makeup/lepper/leppestift/mac-powder-kiss-liquid-lipcolour-more-the-mehr-ier,185,83,104
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-powder-kiss-liquid-lipcolour-mac-smash,/mac/makeup/lepper/leppestift/mac-powder-kiss-liquid-lipcolour-date-maker,194,105,99
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-frost-lipstick-brushed-in-bronze-brushed-in-bronze,/mac/makeup/lepper/leppestift/mac-frost-lipstick-brushed-in-bronze-brushed-in-bronze,186,107,81
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-frost-lipstick-brushed-in-bronze-brushed-in-bronze,/mac/makeup/lepper/leppestift/mac-frost-lipstick-brushed-in-bronze-m-a-cgenta,175,22,93
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-frost-lipstick-brushed-in-bronze-brushed-in-bronze,/mac/makeup/lepper/leppestift/mac-frost-lipstick-brushed-in-bronze-regal-red,176,50,34
Lipstick,mac,/mac/makeup/lepper/leppestift/mac-retro-matte-liquid-lipcolour-chili-addict,/mac/makeup/lepper/liquid-lipstick/mac-retro-matte-liquid-lipcolor-125-caviar,30,27,27
Lipstick,maria-akerberg,/maria-akerberg/makeup/lepper/leppestift/maria-akerberg-lip-care-colour-champange,/maria-akerberg/makeup/lepper/leppestift/maria-akerberg-lip-care-colour-champange,216,144,139
Lipstick,maria-akerberg,/maria-akerberg/makeup/lepper/leppestift/maria-akerberg-lip-care-colour-champange,/maria-akerberg/makeup/lepper/leppestift/maria-akerberg-lip-care-colour-blossom,241,124,97
Lipstick,maria-akerberg,/maria-akerberg/makeup/lepper/leppestift/maria-akerberg-lip-care-colour-champange,/maria-akerberg/makeup/lepper/leppestift/maria-akerberg-lip-care-colour-sweetheart,247,104,98
Lipstick,maria-akerberg,/maria-akerberg/makeup/lepper/leppestift/maria-akerberg-lip-care-colour-champange,/maria-akerberg/makeup/lepper/leppestift/maria-akerberg-lip-care-colour-joyful,214,123,128
Lipstick,max-factor,/max-factor/makeup/lepper/leppestift/max-factor-lipfinity-2-step-long-lasting-lipstick-125-so-glamorous,/max-factor/makeup/lepper/leppestift/max-factor-lipfinity-2-step-long-lasting-lipstick-125-so-glamorous,171,30,38
Lipstick,max-factor,/max-factor/makeup/lepper/leppestift/max-factor-lipfinity-2-step-long-lasting-lipstick-125-so-glamorous,/max-factor/makeup/lepper/leppestift/max-factor-lipfinity-2-step-long-lasting-lipstick-330-essentail-burgundy,183,88,108
